time_h,bc_rate_frac,P_bar,T_C,subcooling_C,holdup,v_m_mps,f_slug_Hz,phi_hydrate,deposit_mm,Phi_SH
7.5476,1,119.83,31.997,-27.771,0.50566,2.2395,0.12932,0,0,0.009048
7.5539,1,119.86,31.997,-27.769,0.5087,2.2394,0.12934,0,0,0.0091777
7.5601,1,119.88,31.997,-27.767,0.51144,2.2389,0.12935,0,0,0.0092974
7.5662,1,119.94,31.997,-27.763,0.51391,2.2256,0.12937,0,0,0.0094729
7.5723,1,120.01,31.997,-27.758,0.51604,2.2075,0.12941,0,0,0.0097066
7.5784,1,120.1,31.996,-27.753,0.51772,2.1932,0.12944,0,0,0.0099531
7.5844,1,120.16,31.996,-27.748,0.51882,2.1896,0.12948,0,0,0.010153
7.5905,1,120.21,31.995,-27.744,0.51931,2.1932,0.1295,0,0,0.010292
7.5964,1,120.23,31.995,-27.743,0.5191,2.206,0.12951,0,0,0.010344
7.6024,1,120.21,31.994,-27.743,0.51817,2.2296,0.1295,0,0,0.010283
7.6082,1,120.14,31.994,-27.748,0.51642,2.2677,0.12947,0,0,0.010071
7.614,1,120.02,31.995,-27.756,0.51389,2.3156,0.12941,0,0,0.0097102
7.6197,1,119.86,31.995,-27.766,0.51071,2.3617,0.12934,0,0,0.009256
7.6254,1,119.7,31.996,-27.777,0.50708,2.3984,0.12926,0,0,0.0087758
7.631,1,119.55,31.997,-27.787,0.50319,2.4209,0.1292,0,0,0.0083311
7.6365,1,119.43,31.998,-27.796,0.49921,2.4304,0.12914,0,0,0.0079575
7.6421,1,119.34,31.999,-27.803,0.49523,2.4297,0.1291,0,0,0.0076593
7.6478,1,119.27,32,-27.808,0.49137,2.4247,0.12907,0,0,0.007427
7.6535,1,119.22,32,-27.812,0.48769,2.4175,0.12905,0,0,0.0072481
7.6592,1,119.19,32.001,-27.815,0.48425,2.4095,0.12903,0,0,0.0071112
7.665,1,119.16,32.001,-27.817,0.48109,2.4015,0.12902,0,0,0.0070061
7.6708,1,119.15,32.002,-27.819,0.47825,2.3941,0.12901,0,0,0.0069255
7.6766,1,119.14,32.002,-27.82,0.47574,2.3875,0.12901,0,0,0.0068635
7.6825,1,119.13,32.002,-27.82,0.47356,2.3815,0.129,0,0,0.006816
7.6884,1,119.13,32.002,-27.821,0.47172,2.3762,0.129,0,0,0.0067802
7.6943,1,119.12,32.003,-27.821,0.47019,2.3715,0.129,0,0,0.006754
7.7002,1,119.12,32.003,-27.821,0.46896,2.3672,0.129,0,0,0.0067361
7.7061,1,119.13,32.003,-27.821,0.46801,2.3632,0.129,0,0,0.0067254
7.712,1,119.15,32.003,-27.819,0.46743,2.3462,0.12901,0,0,0.0067782
7.718,1,119.19,32.002,-27.817,0.46713,2.3342,0.12903,0,0,0.0068545
7.7239,1,119.22,32.002,-27.815,0.4671,2.3257,0.12905,0,0,0.0069325
7.7299,1,119.25,32.002,-27.812,0.46735,2.3198,0.12906,0,0,0.0070095
7.736,1,119.28,32.001,-27.81,0.4679,2.3142,0.12907,0,0,0.0070887
7.742,1,119.31,32.001,-27.808,0.46876,2.3096,0.12909,0,0,0.0071699
7.7481,1,119.34,32.001,-27.806,0.46993,2.305,0.1291,0,0,0.007255
7.7542,1,119.37,32,-27.804,0.4714,2.3008,0.12911,0,0,0.0073446
7.7604,1,119.4,32,-27.801,0.47318,2.2955,0.12913,0,0,0.007444
7.7665,1,119.43,32,-27.799,0.47526,2.2897,0.12914,0,0,0.0075544
7.7727,1,119.46,31.999,-27.796,0.47761,2.2839,0.12916,0,0,0.0076743
7.779,1,119.5,31.999,-27.794,0.48021,2.2784,0.12917,0,0,0.0078023
7.7852,1,119.54,31.999,-27.791,0.48304,2.2726,0.12919,0,0,0.007939
7.7915,1,119.58,31.998,-27.788,0.48606,2.2664,0.12921,0,0,0.0080858
7.7977,1,119.62,31.998,-27.785,0.48926,2.2597,0.12923,0,0,0.0082441
7.804,1,119.67,31.998,-27.782,0.49258,2.2535,0.12925,0,0,0.0084102
7.8104,1,119.71,31.997,-27.778,0.496,2.2469,0.12927,0,0,0.0085848
7.8167,1,119.76,31.997,-27.775,0.49944,2.2422,0.12929,0,0,0.0087578
7.823,1,119.8,31.997,-27.772,0.50283,2.2399,0.12931,0,0,0.0089185
7.8292,1,119.83,31.997,-27.77,0.50607,2.2396,0.12932,0,0,0.0090607
7.8355,1,119.86,31.997,-27.768,0.50908,2.2395,0.12934,0,0,0.0091889
7.8417,1,119.88,31.996,-27.766,0.51177,2.2389,0.12935,0,0,0.0093076
7.8478,1,119.94,31.996,-27.762,0.51421,2.2229,0.12938,0,0,0.0094953
7.8539,1,120.02,31.996,-27.757,0.51628,2.2058,0.12941,0,0,0.0097305
7.86,1,120.1,31.995,-27.752,0.5179,2.1921,0.12945,0,0,0.0099753
7.866,1,120.17,31.995,-27.747,0.51893,2.1896,0.12948,0,0,0.010169
7.872,1,120.22,31.994,-27.743,0.51933,2.1937,0.1295,0,0,0.010301
7.878,1,120.23,31.994,-27.742,0.51905,2.2076,0.12951,0,0,0.010342
7.8839,1,120.21,31.994,-27.743,0.51803,2.2326,0.1295,0,0,0.010266
7.8898,1,120.13,31.993,-27.747,0.51618,2.2726,0.12946,0,0,0.010035
7.8956,1,120,31.994,-27.756,0.51357,2.3212,0.1294,0,0,0.0096591
7.9013,1,119.84,31.994,-27.766,0.51033,2.3669,0.12933,0,0,0.0091979
7.9069,1,119.68,31.995,-27.777,0.50665,2.4023,0.12925,0,0,0.0087183
7.9125,1,119.53,31.996,-27.787,0.50274,2.4232,0.12919,0,0,0.00828
7.9181,1,119.42,31.997,-27.796,0.49876,2.4308,0.12913,0,0,0.007915
7.9237,1,119.33,31.998,-27.802,0.4948,2.43,0.12909,0,0,0.0076253
7.9293,1,119.26,31.998,-27.808,0.49096,2.4245,0.12906,0,0,0.0074001
7.935,1,119.21,31.999,-27.811,0.48731,2.417,0.12904,0,0,0.0072269
7.9407,1,119.18,32,-27.814,0.4839,2.4088,0.12903,0,0,0.0070942
7.9465,1,119.16,32,-27.816,0.48079,2.4009,0.12902,0,0,0.0069924
7.9523,1,119.14,32,-27.818,0.47798,2.3935,0.12901,0,0,0.0069142
7.9581,1,119.13,32.001,-27.819,0.47551,2.3869,0.12901,0,0,0.0068539
7.964,1,119.13,32.001,-27.819,0.47337,2.381,0.129,0,0,0.0068078
7.9699,1,119.12,32.001,-27.82,0.47156,2.3758,0.129,0,0,0.006773
7.9758,1,119.12,32.001,-27.82,0.47006,2.3711,0.129,0,0,0.0067477
7.9817,1,119.12,32.001,-27.82,0.46886,2.3668,0.129,0,0,0.0067305
7.9876,1,119.12,32.001,-27.82,0.46794,2.363,0.129,0,0,0.0067199
7.9935,1,119.15,32.001,-27.818,0.4674,2.3439,0.12902,0,0,0.0067832
7.9995,1,119.19,32.001,-27.815,0.46713,2.3332,0.12903,0,0,0.0068588
8.0054,1,119.22,32,-27.813,0.46712,2.3248,0.12905,0,0,0.0069373
8.0115,1,119.25,32,-27.811,0.46741,2.3193,0.12906,0,0,0.007014
8.0175,1,119.28,32,-27.808,0.46799,2.3136,0.12907,0,0,0.0070936
8.0235,1,119.31,31.999,-27.806,0.46888,2.3092,0.12909,0,0,0.0071748
8.0296,1,119.34,31.999,-27.804,0.47008,2.3046,0.1291,0,0,0.0072604
8.0357,1,119.37,31.998,-27.802,0.47158,2.3003,0.12911,0,0,0.0073503
8.0419,1,119.4,31.998,-27.799,0.47338,2.2949,0.12913,0,0,0.0074509
8.048,1,119.43,31.998,-27.797,0.47549,2.2891,0.12914,0,0,0.0075623
8.0542,1,119.46,31.997,-27.794,0.47787,2.2834,0.12916,0,0,0.0076831
8.0605,1,119.5,31.997,-27.792,0.48049,2.2778,0.12917,0,0,0.0078119
8.0667,1,119.54,31.997,-27.789,0.48334,2.272,0.12919,0,0,0.0079495
8.073,1,119.58,31.996,-27.786,0.48638,2.2658,0.12921,0,0,0.0080973
8.0793,1,119.62,31.996,-27.783,0.48959,2.259,0.12923,0,0,0.0082569
8.0855,1,119.67,31.996,-27.779,0.49292,2.2529,0.12925,0,0,0.008423
8.0919,1,119.71,31.995,-27.776,0.49634,2.2464,0.12927,0,0,0.0085977
8.0982,1,119.76,31.995,-27.773,0.49979,2.2419,0.12929,0,0,0.0087698
8.1045,1,119.8,31.995,-27.77,0.50316,2.2399,0.12931,0,0,0.0089283
8.1107,1,119.83,31.995,-27.768,0.50638,2.2396,0.12932,0,0,0.0090687
8.117,1,119.86,31.994,-27.766,0.50936,2.2396,0.12934,0,0,0.0091954
8.1232,1,119.88,31.994,-27.764,0.51201,2.2389,0.12935,0,0,0.0093133
8.1293,1,119.95,31.994,-27.76,0.51443,2.2208,0.12938,0,0,0.0095115
8.1354,1,120.03,31.994,-27.755,0.51645,2.2044,0.12941,0,0,0.009748
8.1415,1,120.11,31.993,-27.749,0.51802,2.1912,0.12945,0,0,0.0099914
8.1475,1,120.17,31.993,-27.744,0.51899,2.1895,0.12948,0,0,0.010181
8.1535,1,120.22,31.992,-27.741,0.51932,2.1941,0.1295,0,0,0.010307
8.1595,1,120.23,31.992,-27.739,0.51898,2.2089,0.12951,0,0,0.010339
8.1654,1,120.2,31.991,-27.741,0.51789,2.2351,0.12949,0,0,0.010252
8.1713,1,120.12,31.991,-27.746,0.51597,2.2765,0.12946,0,0,0.010006
8.177,1,119.99,31.991,-27.754,0.51329,2.3256,0.1294,0,0,0.0096179
8.1827,1,119.83,31.992,-27.765,0.51001,2.3709,0.12932,0,0,0.00915
8.1883,1,119.66,31.993,-27.776,0.5063,2.4053,0.12925,0,0,0.0086698
8.1939,1,119.52,31.994,-27.786,0.50237,2.425,0.12918,0,0,0.0082353
8.1995,1,119.4,31.994,-27.794,0.49839,2.4317,0.12913,0,0,0.0078763
8.2051,1,119.31,31.995,-27.801,0.49444,2.4301,0.12909,0,0,0.0075926
8.2107,1,119.25,31.996,-27.806,0.49062,2.4243,0.12906,0,0,0.007373
8.2164,1,119.21,31.997,-27.81,0.487,2.4166,0.12904,0,0,0.0072043
8.2221,1,119.17,31.997,-27.812,0.48363,2.4083,0.12902,0,0,0.0070753
8.2279,1,119.15,31.998,-27.814,0.48054,2.4004,0.12901,0,0,0.0069763
8.2337,1,119.14,31.998,-27.816,0.47777,2.393,0.12901,0,0,0.0069003
8.2395,1,119.13,31.998,-27.816,0.47533,2.3865,0.129,0,0,0.0068418
8.2454,1,119.12,31.998,-27.817,0.47322,2.3806,0.129,0,0,0.0067971
8.2513,1,119.12,31.999,-27.817,0.47144,2.3754,0.129,0,0,0.0067635
8.2572,1,119.12,31.999,-27.818,0.46997,2.3708,0.129,0,0,0.0067391
8.2631,1,119.12,31.999,-27.818,0.4688,2.3666,0.129,0,0,0.0067227
8.269,1,119.12,31.999,-27.818,0.4679,2.3627,0.129,0,0,0.0067136
8.275,1,119.15,31.998,-27.815,0.4674,2.3423,0.12902,0,0,0.0067837
8.2809,1,119.19,31.998,-27.813,0.46716,2.3325,0.12903,0,0,0.0068593
8.2869,1,119.22,31.998,-27.811,0.46717,2.3242,0.12905,0,0,0.0069382
8.2929,1,119.25,31.998,-27.808,0.46748,2.3189,0.12906,0,0,0.0070149
8.2989,1,119.28,31.997,-27.806,0.46809,2.3132,0.12907,0,0,0.0070949
8.305,1,119.31,31.997,-27.804,0.46901,2.3089,0.12909,0,0,0.0071764
8.311,1,119.34,31.996,-27.802,0.47023,2.3042,0.1291,0,0,0.0072625
8.3171,1,119.37,31.996,-27.799,0.47175,2.3,0.12911,0,0,0.0073529
8.3233,1,119.4,31.996,-27.797,0.47359,2.2945,0.12913,0,0,0.0074546
8.3295,1,119.43,31.995,-27.794,0.47571,2.2887,0.12914,0,0,0.0075669
8.3357,1,119.46,31.995,-27.792,0.47811,2.2829,0.12916,0,0,0.0076886
8.3419,1,119.5,31.995,-27.789,0.48075,2.2774,0.12917,0,0,0.007818
8.3481,1,119.54,31.994,-27.786,0.48361,2.2715,0.12919,0,0,0.0079565
8.3544,1,119.58,31.994,-27.783,0.48667,2.2653,0.12921,0,0,0.0081053
8.3607,1,119.62,31.994,-27.78,0.48989,2.2584,0.12923,0,0,0.008266
8.367,1,119.67,31.993,-27.777,0.49323,2.2524,0.12925,0,0,0.0084325
8.3733,1,119.71,31.993,-27.774,0.49666,2.2461,0.12927,0,0,0.0086074
8.3796,1,119.76,31.993,-27.771,0.5001,2.2417,0.12929,0,0,0.0087787
8.3859,1,119.8,31.993,-27.768,0.50346,2.2399,0.12931,0,0,0.0089357
8.3921,1,119.83,31.993,-27.766,0.50666,2.2397,0.12932,0,0,0.0090749
8.3984,1,119.86,31.992,-27.764,0.50962,2.2396,0.12934,0,0,0.0092006
8.4046,1,119.88,31.992,-27.762,0.51224,2.2389,0.12935,0,0,0.0093179
8.4107,1,119.95,31.992,-27.758,0.51463,2.2193,0.12938,0,0,0.0095244
8.4168,1,120.03,31.992,-27.753,0.51662,2.2034,0.12941,0,0,0.009762
8.4228,1,120.11,31.991,-27.747,0.51815,2.1906,0.12945,0,0,0.010004
8.4289,1,120.18,31.991,-27.742,0.51907,2.1893,0.12948,0,0,0.01019
8.4349,1,120.22,31.99,-27.739,0.51934,2.1944,0.1295,0,0,0.010312
8.4409,1,120.23,31.99,-27.738,0.51897,2.2098,0.12951,0,0,0.010338
8.4468,1,120.2,31.99,-27.739,0.51783,2.2369,0.12949,0,0,0.010242
8.4526,1,120.11,31.99,-27.745,0.51586,2.2794,0.12945,0,0,0.0099844
8.4584,1,119.98,31.99,-27.753,0.51313,2.3289,0.12939,0,0,0.0095865
8.4641,1,119.81,31.991,-27.764,0.50981,2.374,0.12932,0,0,0.0091135
8.4697,1,119.65,31.991,-27.775,0.50609,2.4076,0.12924,0,0,0.008633
8.4753,1,119.51,31.992,-27.785,0.50215,2.4264,0.12918,0,0,0.0082017
8.4809,1,119.39,31.993,-27.794,0.49817,2.4323,0.12912,0,0,0.0078473
8.4865,1,119.31,31.994,-27.8,0.49424,2.4302,0.12909,0,0,0.0075685
8.4921,1,119.24,31.995,-27.805,0.49043,2.4242,0.12906,0,0,0.0073531
8.4978,1,119.2,31.996,-27.809,0.48683,2.4163,0.12904,0,0,0.0071881
8.5035,1,119.17,31.996,-27.811,0.48349,2.408,0.12902,0,0,0.0070619
8.5093,1,119.15,31.997,-27.813,0.48043,2.4,0.12901,0,0,0.0069652
8.5151,1,119.14,31.997,-27.815,0.47769,2.3927,0.12901,0,0,0.0068909
8.5209,1,119.13,31.997,-27.816,0.47527,2.3862,0.129,0,0,0.0068338
8.5268,1,119.12,31.998,-27.816,0.47319,2.3803,0.129,0,0,0.0067902
8.5326,1,119.12,31.998,-27.817,0.47143,2.3752,0.129,0,0,0.0067574
8.5386,1,119.12,31.998,-27.817,0.46998,2.3706,0.129,0,0,0.0067338
8.5445,1,119.12,31.998,-27.817,0.46883,2.3664,0.129,0,0,0.0067181
8.5504,1,119.12,31.998,-27.817,0.46795,2.3621,0.129,0,0,0.0067122
8.5563,1,119.15,31.998,-27.815,0.46747,2.3411,0.12902,0,0,0.0067862
8.5623,1,119.19,31.998,-27.812,0.46725,2.332,0.12903,0,0,0.0068619
8.5682,1,119.22,31.997,-27.81,0.46728,2.3238,0.12905,0,0,0.0069409
8.5742,1,119.25,31.997,-27.808,0.46761,2.3185,0.12906,0,0,0.0070177
8.5802,1,119.28,31.997,-27.805,0.46824,2.3129,0.12907,0,0,0.0070979
8.5863,1,119.31,31.996,-27.803,0.46917,2.3086,0.12909,0,0,0.0071796
8.5924,1,119.34,31.996,-27.801,0.47041,2.304,0.1291,0,0,0.0072661
8.5985,1,119.37,31.996,-27.799,0.47195,2.2997,0.12911,0,0,0.007357
8.6046,1,119.4,31.995,-27.797,0.4738,2.2941,0.12913,0,0,0.0074595
8.6108,1,119.43,31.995,-27.794,0.47595,2.2883,0.12914,0,0,0.0075726
8.617,1,119.47,31.995,-27.792,0.47835,2.2826,0.12916,0,0,0.0076949
8.6232,1,119.5,31.994,-27.789,0.48101,2.277,0.12917,0,0,0.0078249
8.6295,1,119.54,31.994,-27.786,0.48388,2.2711,0.12919,0,0,0.0079643
8.6357,1,119.58,31.994,-27.783,0.48694,2.2648,0.12921,0,0,0.0081139
8.642,1,119.62,31.994,-27.78,0.49017,2.2579,0.12923,0,0,0.0082756
8.6483,1,119.67,31.993,-27.777,0.49351,2.2519,0.12925,0,0,0.008443
8.6546,1,119.72,31.993,-27.774,0.49694,2.2457,0.12927,0,0,0.0086178
8.6609,1,119.76,31.993,-27.771,0.50037,2.2415,0.12929,0,0,0.0087883
8.6672,1,119.8,31.993,-27.768,0.50372,2.2399,0.12931,0,0,0.0089435
8.6735,1,119.83,31.993,-27.766,0.5069,2.2398,0.12932,0,0,0.0090813
8.6797,1,119.86,31.992,-27.764,0.50983,2.2397,0.12934,0,0,0.0092059
8.6859,1,119.89,31.992,-27.762,0.51242,2.2388,0.12935,0,0,0.009323
8.692,1,119.95,31.992,-27.758,0.51479,2.2178,0.12938,0,0,0.0095372
8.6981,1,120.03,31.992,-27.752,0.51674,2.2023,0.12942,0,0,0.0097761
8.7042,1,120.12,31.991,-27.747,0.51823,2.19,0.12945,0,0,0.010017
8.7102,1,120.18,31.991,-27.742,0.5191,2.1893,0.12948,0,0,0.0102
8.7162,1,120.22,31.99,-27.739,0.51934,2.1948,0.1295,0,0,0.010317
8.7222,1,120.23,31.99,-27.738,0.51891,2.2109,0.12951,0,0,0.010336
8.7281,1,120.2,31.99,-27.74,0.51771,2.239,0.12949,0,0,0.01023
8.734,1,120.1,31.99,-27.745,0.51569,2.2827,0.12945,0,0,0.0099602
8.7397,1,119.96,31.99,-27.754,0.51291,2.3325,0.12939,0,0,0.0095525
8.7454,1,119.8,31.991,-27.765,0.50956,2.3772,0.12931,0,0,0.0090744
8.751,1,119.64,31.992,-27.777,0.50581,2.41,0.12924,0,0,0.0085939
8.7566,1,119.49,31.993,-27.787,0.50186,2.4278,0.12917,0,0,0.008166
8.7622,1,119.38,31.994,-27.795,0.49788,2.433,0.12912,0,0,0.0078167
8.7678,1,119.3,31.994,-27.801,0.49396,2.4303,0.12908,0,0,0.0075428
8.7734,1,119.24,31.995,-27.806,0.49018,2.424,0.12905,0,0,0.0073318
8.7791,1,119.19,31.996,-27.809,0.4866,2.416,0.12903,0,0,0.0071704
8.7848,1,119.17,31.997,-27.812,0.48327,2.4076,0.12902,0,0,0.0070471
8.7906,1,119.15,31.997,-27.814,0.48024,2.3996,0.12901,0,0,0.0069526
8.7964,1,119.13,31.997,-27.815,0.47752,2.3923,0.12901,0,0,0.0068801
8.8022,1,119.12,31.998,-27.816,0.47514,2.3858,0.129,0,0,0.0068243
8.8081,1,119.12,31.998,-27.817,0.47308,2.3801,0.129,0,0,0.0067818
8.814,1,119.12,31.998,-27.817,0.47134,2.375,0.129,0,0,0.0067499
8.8199,1,119.11,31.998,-27.818,0.46991,2.3704,0.129,0,0,0.006727
8.8258,1,119.12,31.998,-27.818,0.46878,2.3662,0.129,0,0,0.0067119
8.8317,1,119.12,31.998,-27.817,0.46793,2.3608,0.129,0,0,0.0067082
8.8376,1,119.15,31.998,-27.815,0.46747,2.3405,0.12902,0,0,0.0067868
8.8436,1,119.19,31.998,-27.813,0.46726,2.3314,0.12903,0,0,0.0068623
8.8495,1,119.22,31.998,-27.81,0.46731,2.3235,0.12905,0,0,0.0069415
8.8555,1,119.25,31.997,-27.808,0.46767,2.3182,0.12906,0,0,0.0070183
8.8616,1,119.28,31.997,-27.806,0.46831,2.3127,0.12907,0,0,0.0070987
8.8676,1,119.31,31.997,-27.804,0.46927,2.3083,0.12909,0,0,0.0071807
8.8737,1,119.34,31.996,-27.801,0.47052,2.3037,0.1291,0,0,0.0072674
8.8798,1,119.37,31.996,-27.799,0.47209,2.2995,0.12911,0,0,0.0073588
8.886,1,119.4,31.996,-27.797,0.47395,2.2938,0.12913,0,0,0.0074621
8.8921,1,119.43,31.995,-27.794,0.47611,2.288,0.12914,0,0,0.0075759
8.8983,1,119.47,31.995,-27.792,0.47854,2.2823,0.12916,0,0,0.0076987
8.9046,1,119.5,31.995,-27.789,0.4812,2.2767,0.12917,0,0,0.0078292
8.9108,1,119.54,31.994,-27.786,0.48408,2.2708,0.12919,0,0,0.0079692
8.9171,1,119.58,31.994,-27.784,0.48715,2.2645,0.12921,0,0,0.0081195
8.9233,1,119.63,31.994,-27.78,0.49038,2.2575,0.12923,0,0,0.0082822
8.9296,1,119.67,31.994,-27.777,0.49373,2.2514,0.12925,0,0,0.0084504
8.9359,1,119.72,31.993,-27.774,0.49715,2.2453,0.12927,0,0,0.0086252
8.9423,1,119.76,31.993,-27.771,0.50058,2.2413,0.12929,0,0,0.0087948
8.9486,1,119.8,31.993,-27.768,0.50392,2.2399,0.12931,0,0,0.0089486
8.9548,1,119.83,31.993,-27.766,0.50708,2.2398,0.12932,0,0,0.0090852
8.961,1,119.86,31.993,-27.764,0.50999,2.2397,0.12934,0,0,0.009209
8.9672,1,119.89,31.993,-27.762,0.51255,2.2383,0.12935,0,0,0.0093281
8.9734,1,119.96,31.992,-27.758,0.5149,2.2163,0.12938,0,0,0.0095486
8.9794,1,120.04,31.992,-27.752,0.51682,2.2012,0.12942,0,0,0.0097891
8.9855,1,120.12,31.992,-27.747,0.51826,2.1895,0.12946,0,0,0.010028
8.9915,1,120.18,31.991,-27.742,0.51909,2.1893,0.12948,0,0,0.010206
8.9975,1,120.22,31.991,-27.739,0.5193,2.1954,0.1295,0,0,0.010319
9.0035,1,120.23,31.99,-27.738,0.5188,2.2121,0.12951,0,0,0.010331
9.0094,1,120.19,31.99,-27.74,0.51755,2.2411,0.12949,0,0,0.010216
9.0153,1,120.1,31.99,-27.746,0.51547,2.2857,0.12945,0,0,0.0099344
9.021,1,119.95,31.99,-27.755,0.51265,2.3357,0.12938,0,0,0.0095181
9.0267,1,119.79,31.991,-27.766,0.50926,2.3801,0.12931,0,0,0.0090359
9.0323,1,119.62,31.992,-27.777,0.50549,2.412,0.12923,0,0,0.0085557
9.0379,1,119.48,31.993,-27.787,0.50154,2.429,0.12917,0,0,0.0081316
9.0435,1,119.37,31.994,-27.795,0.49757,2.4334,0.12912,0,0,0.0077872
9.0491,1,119.29,31.995,-27.802,0.49366,2.4304,0.12908,0,0,0.0075181
9.0547,1,119.23,31.995,-27.806,0.48989,2.4238,0.12905,0,0,0.0073112
9.0604,1,119.19,31.996,-27.81,0.48634,2.4157,0.12903,0,0,0.0071531
9.0661,1,119.16,31.997,-27.812,0.48304,2.4073,0.12902,0,0,0.0070324
9.0719,1,119.14,31.997,-27.814,0.48003,2.3993,0.12901,0,0,0.0069399
9.0777,1,119.13,31.998,-27.816,0.47734,2.392,0.129,0,0,0.006869
9.0835,1,119.12,31.998,-27.817,0.47497,2.3855,0.129,0,0,0.0068144
9.0894,1,119.12,31.998,-27.817,0.47294,2.3798,0.129,0,0,0.0067729
9.0952,1,119.11,31.998,-27.818,0.47122,2.3747,0.129,0,0,0.0067418
9.1011,1,119.11,31.998,-27.818,0.46982,2.3702,0.129,0,0,0.0067196
9.1071,1,119.11,31.998,-27.818,0.4687,2.366,0.129,0,0,0.006705
9.113,1,119.12,31.998,-27.817,0.46788,2.3597,0.129,0,0,0.0067057
9.1189,1,119.15,31.998,-27.815,0.46743,2.3401,0.12902,0,0,0.0067849
9.1249,1,119.19,31.998,-27.813,0.46724,2.3311,0.12903,0,0,0.0068608
9.1308,1,119.22,31.998,-27.81,0.46731,2.3233,0.12905,0,0,0.0069399
9.1368,1,119.25,31.997,-27.808,0.46769,2.3179,0.12906,0,0,0.007017
9.1428,1,119.28,31.997,-27.806,0.46835,2.3125,0.12907,0,0,0.0070975
9.1489,1,119.31,31.997,-27.804,0.46932,2.3081,0.12909,0,0,0.0071798
9.155,1,119.34,31.996,-27.802,0.4706,2.3036,0.1291,0,0,0.0072668
9.1611,1,119.36,31.996,-27.8,0.47217,2.2992,0.12911,0,0,0.0073586
9.1672,1,119.4,31.996,-27.797,0.47406,2.2936,0.12913,0,0,0.0074625
9.1734,1,119.43,31.996,-27.795,0.47623,2.2878,0.12914,0,0,0.0075767
9.1796,1,119.46,31.995,-27.792,0.47866,2.2821,0.12916,0,0,0.0076999
9.1858,1,119.5,31.995,-27.789,0.48134,2.2765,0.12917,0,0,0.0078308
9.1921,1,119.54,31.995,-27.787,0.48422,2.2706,0.12919,0,0,0.0079713
9.1983,1,119.58,31.994,-27.784,0.4873,2.2642,0.12921,0,0,0.0081221
9.2046,1,119.63,31.994,-27.781,0.49054,2.2572,0.12923,0,0,0.0082853
9.2109,1,119.67,31.994,-27.777,0.49389,2.2511,0.12925,0,0,0.0084541
9.2172,1,119.72,31.994,-27.774,0.49731,2.2451,0.12927,0,0,0.0086289
9.2235,1,119.76,31.993,-27.771,0.50073,2.2412,0.12929,0,0,0.008798
9.2298,1,119.8,31.993,-27.769,0.50406,2.2399,0.12931,0,0,0.0089508
9.2361,1,119.83,31.993,-27.766,0.50721,2.2398,0.12932,0,0,0.0090868
9.2423,1,119.86,31.993,-27.765,0.5101,2.2397,0.12934,0,0,0.0092101
9.2485,1,119.89,31.993,-27.763,0.51266,2.2376,0.12935,0,0,0.0093319
9.2546,1,119.96,31.993,-27.758,0.51499,2.2156,0.12938,0,0,0.0095555
9.2607,1,120.04,31.992,-27.753,0.51688,2.2004,0.12942,0,0,0.0097973
9.2668,1,120.12,31.992,-27.747,0.5183,2.1893,0.12946,0,0,0.010034
9.2728,1,120.18,31.991,-27.743,0.51911,2.1893,0.12948,0,0,0.01021
9.2788,1,120.22,31.991,-27.74,0.51928,2.1957,0.1295,0,0,0.010319
9.2848,1,120.23,31.991,-27.739,0.51875,2.2128,0.12951,0,0,0.010327
9.2907,1,120.19,31.99,-27.741,0.51746,2.2424,0.12949,0,0,0.010206
9.2965,1,120.09,31.991,-27.747,0.51535,2.2875,0.12944,0,0,0.0099174
9.3023,1,119.95,31.991,-27.756,0.5125,2.3377,0.12938,0,0,0.009496
9.308,1,119.78,31.992,-27.767,0.50909,2.3818,0.1293,0,0,0.0090111
9.3136,1,119.62,31.993,-27.779,0.50531,2.4132,0.12923,0,0,0.0085312
9.3191,1,119.48,31.994,-27.788,0.50136,2.4296,0.12916,0,0,0.0081095
9.3247,1,119.37,31.994,-27.797,0.49739,2.4337,0.12911,0,0,0.0077682
9.3303,1,119.29,31.995,-27.803,0.49349,2.4305,0.12908,0,0,0.0075021
9.3359,1,119.23,31.996,-27.807,0.48974,2.4237,0.12905,0,0,0.0072978
9.3416,1,119.19,31.997,-27.811,0.4862,2.4154,0.12903,0,0,0.0071419
9.3473,1,119.16,31.998,-27.813,0.48291,2.407,0.12902,0,0,0.0070228
9.3531,1,119.14,31.998,-27.815,0.47992,2.3991,0.12901,0,0,0.0069317
9.3589,1,119.13,31.998,-27.817,0.47725,2.3918,0.129,0,0,0.0068617
9.3647,1,119.12,31.999,-27.818,0.4749,2.3854,0.129,0,0,0.006808
9.3706,1,119.11,31.999,-27.818,0.47288,2.3797,0.129,0,0,0.0067671
9.3765,1,119.11,31.999,-27.819,0.47118,2.3746,0.129,0,0,0.0067365
9.3824,1,119.11,31.999,-27.819,0.46979,2.37,0.129,0,0,0.0067147
9.3883,1,119.11,31.999,-27.819,0.46869,2.3659,0.129,0,0,0.0067005
9.3942,1,119.12,32,-27.819,0.46788,2.3591,0.129,0,0,0.0067043
9.4002,1,119.15,31.999,-27.816,0.46745,2.3398,0.12902,0,0,0.0067835
9.4061,1,119.19,31.999,-27.814,0.46727,2.3308,0.12903,0,0,0.0068596
9.4121,1,119.22,31.999,-27.812,0.46735,2.3231,0.12905,0,0,0.0069387
9.4181,1,119.25,31.999,-27.809,0.46773,2.3178,0.12906,0,0,0.007016
