time_h,bc_rate_frac,P_bar,T_C,subcooling_C,holdup,v_m_mps,f_slug_Hz,phi_hydrate,deposit_mm,Phi_SH
0,1,2.0927,14.212,-14.057,0.35833,8.1309,0.0001,0,0,0
0.0012698,1,2.3388,14.258,-13.239,0.37685,8.5767,0.0001,0,0,0
0.0025397,1,2.6092,14.308,-12.442,0.39421,8.7704,0.0001,0,0,0
0.0038095,1,2.9164,14.361,-11.636,0.41234,8.731,0.0001,0,0,0
0.0050794,1,3.2569,14.415,-10.838,0.43025,8.6991,0.0001,0,0,0
0.0063492,1,3.6343,14.471,-10.049,0.44793,8.6065,0.0001,0,0,132.33
0.007619,1,4.0511,14.528,-9.2686,0.46477,8.4861,0.0001,0,0,436.48
0.0088889,1,4.5093,14.584,-8.4997,0.4805,8.3448,0.0001,0,0,738.54
0.010159,1,5.0113,14.64,-7.7434,0.49508,8.1857,0.0001,0,0,1036
0.011429,1,5.5592,14.695,-7.0004,0.50846,8.0078,0.0001,0,0,1327.1
0.012698,1,6.1555,14.749,-6.271,0.52066,7.8093,0.0001,0,0,1610.9
0.013968,1,6.8026,14.802,-5.5554,0.53169,7.5888,0.0001,0,0,1886.8
0.015238,1,7.5026,14.853,-4.8539,0.54149,7.345,0.0001,0,0,2154.5
0.016508,1,8.2566,14.901,-4.1674,0.55003,7.0783,0.0001,0,0,2414
0.017778,1,9.0643,14.948,-3.4975,0.55736,6.7903,0.0001,0,0,2665
0.019048,1,9.9217,14.992,-2.8481,0.56355,6.4884,0.0001,0,0,2906.7
0.020317,1,10.82,15.034,-2.2245,0.56867,6.1824,0.0001,0,0,3137.6
0.021587,1,11.747,15.073,-1.6335,0.57281,5.8855,0.0001,0,0,3355.9
0.022857,1,12.681,15.109,-1.0834,0.57613,5.6195,0.0001,0,0,3559
0.024127,1,13.61,15.144,-0.57541,0.57891,5.3774,0.0001,0,0,3746.5
0.025397,1,14.536,15.177,-0.10359,0.58138,5.1393,0.0001,0,0,3920.2
0.026667,1,15.461,15.207,0.33911,0.5837,4.8951,0.0001,0,0,4082.6
0.027937,1,16.39,15.235,0.75784,0.58599,4.6443,0.0001,0,0,4235
0.029206,1,17.322,15.261,1.1556,0.58834,4.391,0.0001,0,0,4378.4
0.030476,1,18.256,15.285,1.5338,0.5908,4.1408,0.0001,0,0,4513.1
0.031746,1,19.188,15.307,1.8933,0.59339,3.8984,0.0001,0,0,4639.1
0.033016,1,20.115,15.328,2.2347,0.59614,3.6677,0.0001,0,0,4756.7
0.034286,1,21.034,15.346,2.558,0.59905,3.4512,0.0001,0,0,4866
0.035556,1,21.94,15.363,2.8643,0.60211,3.2511,0.0001,0,0,4967.1
0.036825,1,22.833,15.379,3.1544,0.60531,3.0685,0.0001,0,0,5060.4
0.038095,1,23.709,15.393,3.4289,0.60863,2.9043,0.0001,0,0,5146.1
0.039365,1,24.566,15.405,3.6884,0.61204,2.7588,0.0001,0,0,5224.6
0.040635,1,25.403,15.417,3.9335,0.61551,2.632,0.0001,0,0,5296.2
0.041905,1,26.217,15.428,4.1648,0.61902,2.5234,0.0001,0,0,5361.4
0.043175,1,27.008,15.438,4.3829,0.62252,2.4322,0.0001,0,0,5420.6
0.044444,1,27.774,15.447,4.5883,0.62598,2.3573,0.0001,0,0,5474.4
0.045714,1,28.515,15.456,4.7817,0.62936,2.2974,0.0001,0,0,5523.1
0.046984,1,29.23,15.464,4.9637,0.63265,2.251,0.0001,0,0,5567.4
0.048254,1,29.919,15.472,5.1348,0.6358,2.2165,0.0001,0,0,5607.7
0.049524,1,30.583,15.48,5.2958,0.63876,2.1922,0.0001,0,0,5645
0.050794,1,31.221,15.487,5.4471,0.64149,2.1775,0.0001,0,0,5679.6
0.052063,1,31.832,15.495,5.5887,0.64396,2.1734,0.0001,0,0,5712.1
0.053333,1,32.413,15.503,5.7204,0.64612,2.1822,0.37129,0,0,1.0827
0.054603,1,32.96,15.51,5.8418,0.64789,2.206,0.36596,0,0,1.1041
0.055873,1,33.47,15.518,5.9524,0.6492,2.2456,0.36117,0,0,1.1244
0.057143,1,33.944,15.526,6.0528,0.65004,2.2971,0.35688,0,0,1.1438
0.058413,1,34.388,15.535,6.1445,0.65043,2.3542,0.353,0,0,1.1623
0.059683,1,34.807,15.544,6.2292,0.65044,2.4112,0.34944,0,0,1.1804
0.060952,1,35.208,15.553,6.3083,0.65012,2.4641,0.34614,0,0,1.198
0.062222,1,35.593,15.563,6.3829,0.64956,2.5115,0.34304,0,0,1.2154
0.063492,1,35.967,15.573,6.4538,0.64879,2.5534,0.34011,0,0,1.2326
0.064762,1,36.33,15.582,6.5214,0.64785,2.5905,0.33734,0,0,1.2496
0.066032,1,36.683,15.592,6.5859,0.64678,2.6237,0.33472,0,0,1.2663
0.067302,1,37.027,15.603,6.6477,0.64559,2.6537,0.33221,0,0,1.2829
0.068571,1,37.362,15.613,6.7069,0.64431,2.6811,0.32983,0,0,1.2991
0.069841,1,37.689,15.623,6.7638,0.64294,2.706,0.32756,0,0,1.3152
0.071111,1,38.008,15.633,6.8186,0.6415,2.7289,0.32538,0,0,1.331
0.072381,1,38.321,15.644,6.8713,0.64001,2.7498,0.32329,0,0,1.3466
0.073651,1,38.627,15.654,6.9222,0.63847,2.7688,0.32129,0,0,1.362
0.074921,1,38.927,15.664,6.9714,0.6369,2.786,0.31937,0,0,1.3771
0.07619,1,39.221,15.675,7.0191,0.6353,2.8015,0.31753,0,0,1.3921
0.07746,1,39.51,15.685,7.0654,0.63368,2.8154,0.31575,0,0,1.4068
0.07873,1,39.794,15.695,7.1104,0.63206,2.8278,0.31403,0,0,1.4213
0.08,1,40.074,15.705,7.1541,0.63043,2.8387,0.31236,0,0,1.4356
0.08127,1,40.35,15.715,7.1969,0.62881,2.848,0.31075,0,0,1.4496
0.08254,1,40.623,15.725,7.2386,0.62721,2.8558,0.30918,0,0,1.4635
0.08381,1,40.892,15.735,7.2795,0.62562,2.8623,0.30765,0,0,1.4772
0.085079,1,41.157,15.745,7.3195,0.62405,2.8676,0.30617,0,0,1.4907
0.086349,1,41.42,15.755,7.3587,0.62251,2.8718,0.30473,0,0,1.504
0.087619,1,41.68,15.764,7.3972,0.621,2.875,0.30333,0,0,1.5171
0.088889,1,41.937,15.774,7.435,0.61952,2.8772,0.30196,0,0,1.53
0.090159,1,42.193,15.783,7.4723,0.61809,2.8778,0.30063,0,0,1.5427
0.091429,1,42.45,15.792,7.5098,0.61674,2.8737,0.2993,0,0,1.5553
0.092698,1,42.712,15.801,7.548,0.6155,2.8634,0.29798,0,0,1.5679
0.093968,1,42.979,15.81,7.5869,0.61438,2.848,0.29664,0,0,1.5805
0.095238,1,43.25,15.818,7.6266,0.61339,2.8291,0.29531,0,0,1.5931
0.096508,1,43.524,15.826,7.6667,0.61252,2.8083,0.29399,0,0,1.6056
0.097778,1,43.799,15.834,7.7071,0.61175,2.7866,0.29267,0,0,1.6179
0.099048,1,44.076,15.842,7.7477,0.61109,2.765,0.29138,0,0,1.6301
0.10032,1,44.353,15.85,7.7882,0.61052,2.744,0.2901,0,0,1.6421
0.10159,1,44.63,15.857,7.8286,0.61004,2.7234,0.28884,0,0,1.6539
0.10286,1,44.907,15.864,7.8691,0.60965,2.7027,0.28761,0,0,1.6656
0.10413,1,45.185,15.872,7.9096,0.60936,2.6811,0.28638,0,0,1.6771
0.1054,1,45.472,15.88,7.9502,0.60925,2.6512,0.28514,0,0,1.6887
0.10667,1,45.766,15.888,7.9918,0.60929,2.619,0.28389,0,0,1.7002
0.10794,1,46.058,15.895,8.0333,0.60942,2.5905,0.28267,0,0,1.7115
0.10921,1,46.345,15.902,8.0738,0.6096,2.5676,0.28149,0,0,1.7224
0.11048,1,46.627,15.909,8.1132,0.60982,2.5496,0.28035,0,0,1.7331
0.11175,1,46.902,15.916,8.1517,0.61005,2.5352,0.27925,0,0,1.7434
0.11302,1,47.174,15.922,8.1894,0.61031,2.5231,0.27819,0,0,1.7535
0.11429,1,47.441,15.929,8.2262,0.61058,2.5126,0.27715,0,0,1.7633
0.11556,1,47.703,15.935,8.2622,0.61086,2.5044,0.27615,0,0,1.773
0.11683,1,47.959,15.941,8.2971,0.61112,2.4993,0.27519,0,0,1.7823
0.1181,1,48.209,15.948,8.3308,0.61137,2.4965,0.27426,0,0,1.7914
0.11937,1,48.454,15.954,8.3637,0.6116,2.4948,0.27337,0,0,1.8003
0.12063,1,48.695,15.96,8.3957,0.61182,2.4935,0.2725,0,0,1.8091
0.1219,1,48.933,15.966,8.4271,0.61203,2.4922,0.27165,0,0,1.8176
0.12317,1,49.167,15.972,8.458,0.61224,2.4907,0.27083,0,0,1.826
0.12444,1,49.399,15.978,8.4883,0.61245,2.489,0.27003,0,0,1.8343
0.12571,1,49.629,15.983,8.5182,0.61267,2.487,0.26924,0,0,1.8424
0.12698,1,49.856,15.989,8.5476,0.61289,2.4848,0.26847,0,0,1.8505
0.12825,1,50.081,15.995,8.5765,0.6131,2.4829,0.26772,0,0,1.8583
0.12952,1,50.302,16,8.6048,0.61332,2.4819,0.26699,0,0,1.8661
0.13079,1,50.52,16.006,8.6325,0.61352,2.4818,0.26628,0,0,1.8737
0.13206,1,50.734,16.011,8.6595,0.6137,2.4822,0.26559,0,0,1.8812
0.13333,1,50.945,16.017,8.686,0.61388,2.4829,0.26492,0,0,1.8885
0.1346,1,51.154,16.022,8.7121,0.61405,2.4834,0.26426,0,0,1.8958
0.13587,1,51.36,16.027,8.7378,0.61422,2.4837,0.26361,0,0,1.9029
0.13714,1,51.565,16.033,8.7631,0.61439,2.4835,0.26298,0,0,1.91
0.13841,1,51.769,16.038,8.7881,0.61456,2.4828,0.26236,0,0,1.9169
0.13968,1,51.971,16.043,8.8129,0.61474,2.4815,0.26175,0,0,1.9238
0.14095,1,52.172,16.048,8.8375,0.61494,2.4797,0.26115,0,0,1.9306
0.14222,1,52.373,16.053,8.8619,0.61514,2.4774,0.26056,0,0,1.9373
0.14349,1,52.572,16.058,8.8862,0.61536,2.4746,0.25997,0,0,1.9439
0.14476,1,52.771,16.063,8.9103,0.61559,2.4713,0.2594,0,0,1.9505
0.14603,1,52.97,16.068,8.9343,0.61585,2.4675,0.25883,0,0,1.957
0.1473,1,53.168,16.073,8.9581,0.61612,2.4633,0.25827,0,0,1.9634
0.14857,1,53.365,16.077,8.9819,0.61642,2.4587,0.25771,0,0,1.9697
0.14984,1,53.562,16.082,9.0056,0.61674,2.4537,0.25716,0,0,1.9759
0.15111,1,53.759,16.087,9.0292,0.61708,2.4484,0.25662,0,0,1.9821
0.15238,1,53.956,16.091,9.0527,0.61745,2.4429,0.25609,0,0,1.9881
0.15365,1,54.152,16.096,9.0762,0.61784,2.4371,0.25556,0,0,1.9941
0.15492,1,54.348,16.1,9.0996,0.61827,2.4311,0.25504,0,0,1.9999
0.15619,1,54.544,16.104,9.1229,0.61871,2.4249,0.25452,0,0,2.0057
0.15746,1,54.739,16.108,9.1461,0.61919,2.4185,0.25401,0,0,2.0114
0.15873,1,54.934,16.113,9.1693,0.61969,2.412,0.25351,0,0,2.017
0.16,1,55.129,16.117,9.1924,0.62022,2.4054,0.25301,0,0,2.0225
0.16127,1,55.323,16.121,9.2155,0.62078,2.3987,0.25252,0,0,2.0279
0.16254,1,55.517,16.124,9.2385,0.62137,2.392,0.25203,0,0,2.0331
0.16381,1,55.71,16.128,9.2614,0.62199,2.3853,0.25155,0,0,2.0383
0.16508,1,55.904,16.132,9.2842,0.62265,2.3784,0.25107,0,0,2.0433
0.16635,1,56.096,16.136,9.307,0.62333,2.3715,0.2506,0,0,2.0483
0.16762,1,56.289,16.139,9.3297,0.62405,2.3644,0.25014,0,0,2.0531
0.16889,1,56.482,16.143,9.3525,0.62481,2.3571,0.24967,0,0,2.0579
0.17016,1,56.675,16.146,9.3752,0.6256,2.3495,0.24922,0,0,2.0625
0.17143,1,56.868,16.15,9.3979,0.62643,2.3418,0.24877,0,0,2.067
0.1727,1,57.061,16.153,9.4206,0.62729,2.334,0.24832,0,0,2.0713
0.17397,1,57.253,16.156,9.4432,0.62819,2.3264,0.24788,0,0,2.0756
0.17524,1,57.445,16.159,9.4658,0.62912,2.319,0.24744,0,0,2.0797
0.17651,1,57.636,16.162,9.4882,0.63008,2.312,0.24701,0,0,2.0837
0.17778,1,57.826,16.165,9.5105,0.63106,2.3055,0.24658,0,0,2.0876
0.17905,1,58.015,16.168,9.5326,0.63206,2.2993,0.24617,0,0,2.0913
0.18032,1,58.202,16.171,9.5545,0.63309,2.2936,0.24575,0,0,2.0949
0.18159,1,58.389,16.174,9.5763,0.63414,2.2882,0.24535,0,0,2.0984
0.18286,1,58.574,16.177,9.5979,0.6352,2.2831,0.24495,0,0,2.1018
0.18413,1,58.759,16.179,9.6193,0.63628,2.2784,0.24456,0,0,2.105
0.1854,1,58.941,16.182,9.6405,0.63738,2.2741,0.24417,0,0,2.1082
0.18667,1,59.123,16.185,9.6615,0.63849,2.2701,0.24379,0,0,2.1112
0.18794,1,59.303,16.187,9.6823,0.63961,2.2666,0.24342,0,0,2.1141
0.18921,1,59.479,16.19,9.7026,0.64073,2.2645,0.24306,0,0,2.1169
0.19048,1,59.651,16.192,9.7224,0.64182,2.2645,0.24271,0,0,2.1195
0.19175,1,59.819,16.195,9.7415,0.64289,2.2663,0.24237,0,0,2.1222
0.19302,1,59.983,16.197,9.76,0.64392,2.2694,0.24204,0,0,2.1247
0.19429,1,60.142,16.2,9.778,0.64492,2.2735,0.24172,0,0,2.1272
0.19556,1,60.298,16.202,9.7955,0.64587,2.2785,0.24141,0,0,2.1297
0.19683,1,60.45,16.205,9.8124,0.64679,2.2842,0.24112,0,0,2.1322
0.1981,1,60.599,16.207,9.8288,0.64766,2.2906,0.24083,0,0,2.1346
0.19937,1,60.744,16.21,9.8447,0.64849,2.2976,0.24055,0,0,2.1371
0.20063,1,60.885,16.212,9.8601,0.64926,2.3052,0.24028,0,0,2.1396
0.2019,1,61.023,16.215,9.875,0.64998,2.3135,0.24002,0,0,2.1421
0.20317,1,61.157,16.217,9.8893,0.65064,2.3224,0.23976,0,0,2.1447
0.20444,1,61.287,16.22,9.9031,0.65124,2.3319,0.23952,0,0,2.1474
0.20571,1,61.412,16.223,9.9163,0.65177,2.3427,0.23929,0,0,2.1501
0.20698,1,61.533,16.225,9.9287,0.65222,2.3548,0.23906,0,0,2.1529
0.20825,1,61.648,16.228,9.9404,0.65258,2.368,0.23885,0,0,2.1558
0.20952,1,61.759,16.231,9.9515,0.65286,2.3822,0.23865,0,0,2.1589
0.21079,1,61.864,16.234,9.9618,0.65304,2.3975,0.23846,0,0,2.162
0.21206,1,61.967,16.237,9.9717,0.65314,2.4123,0.23827,0,0,2.1653
0.21333,1,62.067,16.24,9.9811,0.65316,2.427,0.23809,0,0,2.1687
0.2146,1,62.163,16.243,9.9901,0.6531,2.4418,0.23792,0,0,2.1723
0.21587,1,62.257,16.246,9.9987,0.65296,2.4562,0.23775,0,0,2.176
0.21714,1,62.35,16.249,10.007,0.65275,2.4698,0.23759,0,0,2.1799
0.21841,1,62.441,16.252,10.015,0.65248,2.4823,0.23743,0,0,2.1838
0.21968,1,62.533,16.255,10.023,0.65216,2.4935,0.23727,0,0,2.1879
0.22095,1,62.625,16.259,10.031,0.6518,2.5035,0.23711,0,0,2.1921
0.22222,1,62.717,16.262,10.039,0.6514,2.5124,0.23695,0,0,2.1964
0.22349,1,62.81,16.265,10.047,0.65096,2.5203,0.23679,0,0,2.2008
0.22476,1,62.903,16.269,10.055,0.65049,2.5273,0.23663,0,0,2.2053
0.22603,1,62.996,16.272,10.064,0.64999,2.5336,0.23646,0,0,2.2098
0.2273,1,63.09,16.276,10.072,0.64947,2.5392,0.2363,0,0,2.2144
0.22857,1,63.185,16.279,10.08,0.64892,2.5442,0.23614,0,0,2.219
0.22984,1,63.28,16.282,10.088,0.64835,2.5487,0.23598,0,0,2.2237
0.23111,1,63.375,16.286,10.096,0.64776,2.5529,0.23583,0,0,2.2285
0.23238,1,63.47,16.289,10.104,0.64716,2.5568,0.23568,0,0,2.2332
0.23365,1,63.565,16.293,10.112,0.64653,2.5608,0.23553,0,0,2.238
0.23492,1,63.659,16.296,10.12,0.64588,2.565,0.23538,0,0,2.2428
0.23619,1,63.751,16.299,10.128,0.6452,2.5699,0.23523,0,0,2.2476
0.23746,1,63.841,16.303,10.135,0.64447,2.5766,0.23509,0,0,2.2525
0.23873,1,63.923,16.306,10.142,0.64367,2.5873,0.23496,0,0,2.2573
0.24,1,63.989,16.31,10.146,0.6427,2.6082,0.23486,0,0,2.2621
0.24127,1,64.029,16.313,10.147,0.64147,2.6432,0.23479,0,0,2.2668
0.24254,1,64.047,16.317,10.145,0.63999,2.6874,0.23477,0,0,2.2714
0.24381,1,64.053,16.321,10.142,0.63831,2.7325,0.23476,0,0,2.2761
0.24508,1,64.059,16.326,10.139,0.63652,2.7721,0.23475,0,0,2.2808
0.24635,1,64.071,16.33,10.136,0.63467,2.8029,0.23473,0,0,2.2858
0.24762,1,64.107,16.335,10.135,0.63294,2.8138,0.23468,0,0,2.2911
0.24889,1,64.193,16.339,10.14,0.63157,2.7905,0.23454,0,0,2.2967
0.25016,1,64.342,16.343,10.153,0.6307,2.7312,0.23432,0,0,2.3029
0.25143,1,64.554,16.346,10.173,0.63043,2.642,0.23398,0,0,2.3096
0.2527,1,64.821,16.349,10.2,0.63077,2.5319,0.23356,0,0,2.3164
0.25397,1,65.133,16.352,10.234,0.63172,2.4109,0.23307,0,0,2.3232
0.25524,1,65.476,16.353,10.272,0.63322,2.2883,0.23254,0,0,2.3295
0.25651,1,65.839,16.354,10.312,0.63522,2.1717,0.23199,0,0,2.3352
0.25778,1,66.209,16.355,10.354,0.63764,2.0666,0.23144,0,0,2.3399
0.25905,1,66.579,16.355,10.397,0.63996,1.976,0.2309,0,0,2.3442
0.26032,1,66.943,16.354,10.439,0.64206,1.9005,0.23038,0,0,2.3485
0.26159,1,67.297,16.353,10.48,0.64396,1.8392,0.22988,0,0,2.3529
0.26286,1,67.639,16.352,10.52,0.64568,1.7914,0.22941,0,0,2.3573
0.26413,1,67.966,16.351,10.559,0.64724,1.7573,0.22897,0,0,2.3616
0.2654,1,68.274,16.349,10.595,0.64867,1.7388,0.22855,0,0,2.3656
0.26667,1,68.559,16.348,10.629,0.65,1.7316,0.22818,0,0,2.3692
0.26794,1,68.823,16.346,10.661,0.65126,1.7326,0.22783,0,0,2.3723
0.26921,1,69.069,16.344,10.69,0.65249,1.7378,0.22751,0,0,2.3751
0.27048,1,69.301,16.343,10.718,0.65369,1.7448,0.22722,0,0,2.3775
0.27175,1,69.521,16.341,10.745,0.65489,1.7531,0.22693,0,0,2.3795
0.27302,1,69.729,16.339,10.77,0.6561,1.7632,0.22667,0,0,2.381
0.27429,1,69.922,16.337,10.793,0.65733,1.7762,0.22643,0,0,2.3822
0.27556,1,70.102,16.335,10.815,0.65859,1.793,0.22621,0,0,2.3828
0.27683,1,70.263,16.334,10.835,0.65989,1.8138,0.226,0,0,2.3829
0.2781,1,70.41,16.332,10.853,0.66123,1.8379,0.22581,0,0,2.3824
0.27937,1,70.54,16.33,10.87,0.66263,1.8652,0.22564,0,0,2.3814
0.28063,1,70.656,16.329,10.885,0.66409,1.8955,0.22549,0,0,2.3797
0.2819,1,70.758,16.328,10.898,0.66562,1.9286,0.22536,0,0,2.3775
0.28317,1,70.85,16.326,10.909,0.66721,1.9643,0.22525,0,0,2.375
0.28444,1,70.929,16.325,10.919,0.66888,2.0026,0.22517,0,0,2.3724
0.28571,1,70.992,16.324,10.927,0.67039,2.0436,0.2251,0,0,2.37
0.28698,1,71.04,16.324,10.933,0.67165,2.0883,0.22506,0,0,2.3681
0.28825,1,71.071,16.323,10.938,0.67261,2.1375,0.22503,0,0,2.3667
0.28952,1,71.082,16.323,10.939,0.67326,2.1916,0.22502,0,0,2.3659
0.29079,1,71.074,16.323,10.939,0.67357,2.2506,0.22503,0,0,2.3657
0.29206,1,71.046,16.323,10.936,0.67352,2.3146,0.22507,0,0,2.3663
0.29333,1,70.997,16.323,10.93,0.67309,2.384,0.22513,0,0,2.3677
0.2946,1,70.923,16.324,10.922,0.67223,2.4598,0.22522,0,0,2.3698
0.29587,1,70.824,16.325,10.911,0.67093,2.542,0.22533,0,0,2.3727
0.29714,1,70.7,16.327,10.897,0.66916,2.6314,0.22548,0,0,2.3764
0.29841,1,70.549,16.329,10.879,0.66689,2.7274,0.22566,0,0,2.3808
0.29968,1,70.376,16.331,10.858,0.66415,2.8274,0.22587,0,0,2.3858
0.30095,1,70.187,16.334,10.835,0.66097,2.9282,0.2261,0,0,2.3915
0.30222,1,69.984,16.337,10.809,0.65737,3.0277,0.22634,0,0,2.3975
0.30349,1,69.772,16.341,10.783,0.65341,3.1247,0.22661,0,0,2.4039
0.30476,1,69.553,16.345,10.754,0.64912,3.2185,0.22688,0,0,2.4104
0.30603,1,69.328,16.35,10.725,0.64455,3.3089,0.22716,0,0,2.4169
0.3073,1,69.098,16.355,10.695,0.63971,3.3969,0.22746,0,0,2.4232
0.30857,1,68.867,16.36,10.663,0.63467,3.4822,0.22776,0,0,2.4292
0.30984,1,68.635,16.366,10.632,0.62943,3.5644,0.22806,0,0,2.4349
0.31111,1,68.393,16.372,10.599,0.62405,3.6441,0.22837,0,0,2.44
0.31238,1,68.153,16.379,10.566,0.61854,3.7213,0.22868,0,0,2.4447
0.31365,1,67.915,16.385,10.533,0.61287,3.7959,0.229,0,0,2.4487
0.31492,1,67.678,16.393,10.499,0.60707,3.8673,0.22932,0,0,2.4521
0.31619,1,67.444,16.4,10.465,0.60122,3.9352,0.22965,0,0,2.4549
0.31746,1,67.216,16.408,10.431,0.59541,3.9994,0.22997,0,0,2.457
0.31873,1,66.993,16.416,10.398,0.58963,4.0598,0.23029,0,0,2.4584
0.32,1,66.776,16.424,10.364,0.58388,4.1165,0.23061,0,0,2.4591
0.32127,1,66.566,16.432,10.331,0.57818,4.1696,0.23092,0,0,2.4593
0.32254,1,66.361,16.441,10.299,0.57255,4.2193,0.23123,0,0,2.4588
0.32381,1,66.163,16.45,10.267,0.56699,4.2657,0.23153,0,0,2.4578
0.32508,1,65.971,16.459,10.235,0.56153,4.309,0.23182,0,0,2.4562
0.32635,1,65.786,16.468,10.204,0.55617,4.3493,0.23211,0,0,2.4541
0.32762,1,65.606,16.477,10.173,0.55092,4.3868,0.23239,0,0,2.4516
0.32889,1,65.428,16.486,10.143,0.54579,4.4214,0.23267,0,0,2.4486
0.33016,1,65.258,16.495,10.114,0.5408,4.4534,0.23293,0,0,2.4453
0.33143,1,65.093,16.505,10.085,0.53595,4.4827,0.23319,0,0,2.4416
0.3327,1,64.934,16.514,10.057,0.53124,4.5096,0.23344,0,0,2.4376
0.33397,1,64.782,16.523,10.03,0.52667,4.5342,0.23369,0,0,2.4334
0.33524,1,64.636,16.533,10.003,0.52224,4.5565,0.23393,0,0,2.429
0.33651,1,64.496,16.542,9.9767,0.51795,4.5766,0.23415,0,0,2.4243
0.33778,1,64.362,16.551,9.9513,0.5138,4.5947,0.23437,0,0,2.4196
0.33905,1,64.234,16.56,9.9266,0.50978,4.6108,0.23459,0,0,2.4147
0.34032,1,64.112,16.57,9.9025,0.5059,4.625,0.23479,0,0,2.4098
0.34159,1,63.996,16.579,9.8792,0.50215,4.6374,0.23499,0,0,2.4048
0.34286,1,63.886,16.588,9.8565,0.49853,4.6481,0.23518,0,0,2.3997
0.34413,1,63.781,16.597,9.8346,0.49503,4.657,0.23536,0,0,2.3947
0.3454,1,63.682,16.606,9.8133,0.49166,4.6644,0.23553,0,0,2.3896
0.34667,1,63.588,16.614,9.7928,0.48841,4.6702,0.23569,0,0,2.3846
0.34794,1,63.5,16.623,9.773,0.48527,4.6746,0.23584,0,0,2.3796
0.34921,1,63.417,16.632,9.7538,0.48225,4.6776,0.23598,0,0,2.3747
0.35048,1,63.338,16.64,9.7354,0.47933,4.6793,0.23612,0,0,2.3699
0.35175,1,63.265,16.648,9.7176,0.47653,4.6798,0.23625,0,0,2.3652
0.35302,1,63.197,16.657,9.7005,0.47383,4.6791,0.23637,0,0,2.3605
0.35429,1,63.133,16.665,9.6841,0.47122,4.6773,0.23648,0,0,2.356
0.35556,1,63.074,16.673,9.6684,0.46872,4.6744,0.23659,0,0,2.3516
0.35683,1,63.019,16.68,9.6533,0.46631,4.6705,0.23669,0,0,2.3473
0.3581,1,62.968,16.688,9.6388,0.46399,4.6656,0.23678,0,0,2.3432
0.35937,1,62.922,16.695,9.625,0.46176,4.6598,0.23686,0,0,2.3392
0.36063,1,62.88,16.703,9.6119,0.45962,4.6531,0.23694,0,0,2.3353
0.3619,1,62.842,16.71,9.5994,0.45756,4.6456,0.237,0,0,2.3316
0.36317,1,62.808,16.717,9.5875,0.45557,4.6373,0.23707,0,0,2.3281
0.36444,1,62.778,16.724,9.5762,0.45367,4.6282,0.23712,0,0,2.3247
0.36571,1,62.751,16.731,9.5656,0.45184,4.6185,0.23717,0,0,2.3214
0.36698,1,62.728,16.737,9.5555,0.45008,4.6081,0.23722,0,0,2.3183
0.36825,1,62.709,16.744,9.546,0.44839,4.5971,0.23725,0,0,2.3154
0.36952,1,62.688,16.75,9.5371,0.44677,4.5855,0.23728,0,0,2.3127
0.37079,1,62.669,16.756,9.5287,0.44521,4.5734,0.23731,0,0,2.3101
0.37206,1,62.652,16.762,9.5209,0.44372,4.5607,0.23733,0,0,2.3076
0.37333,1,62.639,16.768,9.5137,0.4423,4.5476,0.23734,0,0,2.3054
0.3746,1,62.628,16.774,9.507,0.44093,4.5339,0.23735,0,0,2.3033
0.37587,1,62.62,16.779,9.5008,0.43963,4.5196,0.23735,0,0,2.3014
0.37714,1,62.615,16.784,9.4952,0.43839,4.5047,0.23734,0,0,2.2996
0.37841,1,62.612,16.79,9.4902,0.43721,4.4892,0.23733,0,0,2.2981
0.37968,1,62.613,16.795,9.4857,0.43609,4.4729,0.23732,0,0,2.2967
0.38095,1,62.617,16.8,9.4818,0.43504,4.4556,0.23732,0,0,2.2956
0.38222,1,62.624,16.804,9.4786,0.43406,4.437,0.23731,0,0,2.2946
0.38349,1,62.633,16.809,9.4758,0.43313,4.4193,0.2373,0,0,2.2939
0.38476,1,62.643,16.814,9.4734,0.43225,4.4022,0.23728,0,0,2.2933
0.38603,1,62.654,16.818,9.4714,0.43143,4.3854,0.23727,0,0,2.2928
0.3873,1,62.665,16.822,9.4698,0.43066,4.3687,0.23725,0,0,2.2925
0.38857,1,62.678,16.826,9.4685,0.42994,4.3516,0.23723,0,0,2.2923
0.38984,1,62.691,16.83,9.4677,0.42927,4.3348,0.23721,0,0,2.2923
0.39111,1,62.706,16.834,9.467,0.42865,4.3196,0.23719,0,0,2.2923
0.39238,1,62.733,16.838,9.4664,0.42806,4.3061,0.23716,0,0,2.2925
0.39365,1,62.759,16.842,9.4658,0.4275,4.2942,0.23713,0,0,2.2926
0.39492,1,62.784,16.845,9.4607,0.42698,4.2836,0.23709,0,0,2.2929
0.39619,1,62.808,16.868,9.4418,0.42649,4.274,0.23705,0,0,2.2932
0.39746,1,62.832,16.898,9.4192,0.42602,4.2654,0.23701,0,0,2.2935
0.39873,1,62.855,16.931,9.3934,0.42559,4.2573,0.23697,0,0,2.294
0.4,1,62.878,16.966,9.365,0.42518,4.2497,0.23693,0,0,2.2945
0.40127,1,62.9,17.003,9.3345,0.42481,4.2425,0.23689,0,0,2.295
0.40254,1,62.922,17.042,9.3023,0.42446,4.2357,0.23686,0,0,2.2957
0.40381,1,62.944,17.081,9.2689,0.42414,4.2292,0.23682,0,0,2.2964
0.40508,1,62.966,17.118,9.2352,0.42384,4.2133,0.23678,0,0,2.2972
